entityid,secteur,code,cepage,commune,date,sucres,acidite_totale,ph,indice,acide_tartrique,potasse,azote_amm
b6b1d744-557c-4d70-93a7-64dfc6f8b915,Maconnais,FER,Chardonnay,Fuissé,02-sept-02,1897,8,9,2,91,21,31
2dfaf3ee-7406-4502-a2c9-a5679e99a7e9,Maconnais,VIN,Chardonnay,Fuissé,02-sept-02,167,8,85,2,92,18,87
c203d104-87ed-4dc6-aae6-38a283259681,Maconnais,AUF,Gamay,St.Amour,02-sept-02,1828,8,5,2,92,21,5
31724e59-d062-4493-9d17-e4ab6de06523,Maconnais,DUF,Gamay,St.Amour,02-sept-02,1648,7,85,2,88,20,99
2316433b-f07c-44c4-9e53-cae72326cbc4,Maconnais,LEB,Gamay,St.Amour,02-sept-02,167,8,35,2,87,20,10
1ae06e12-13af-4a83-abd0-b876a7a1716b,Maconnais,BRE,Chardonnay,Fuissé,05-sept-02,176,8,4,2,94,20,95
6bfab49b-1052-4e5b-a89b-4aa68241603a,Maconnais,BUR,Chardonnay,Fuissé,05-sept-02,176,8,15,2,96,21,59
b48e1425-fcaf-4900-b34b-c119c25c6609,Maconnais,FER,Chardonnay,Fuissé,05-sept-02,1874,8,9,2,9,21,5
6942a4af-6790-4809-a375-0d6d0c5c80e7,Maconnais,VIN,Chardonnay,Fuissé,05-sept-02,176,8,5,2,94,20,7
744dffd6-d1ca-4113-8a47-3955cc408b5e,Maconnais,AUF,Gamay,St.Amour,05-sept-02,1828,7,75,2,96,23,58
e981f338-9f22-4ca4-9811-56b01f802792,Maconnais,DUF,Gamay,St.Amour,05-sept-02,1693,7,45,2,95,22,72
1dd5b4f1-17e5-4d8f-83f7-b072371bce78,Maconnais,LEB,Gamay,St.Amour,05-sept-02,1537,8,15,2,86,18,85
7d80f557-1316-4bc2-b2dc-1403a35ea495,Maconnais,BRE,Chardonnay,Fuissé,09-sept-02,1805,7,65,2,99,23,59
86dfa95f-c8f2-4830-a5b6-87c5f1f4ba1e,Maconnais,BUR,Chardonnay,Fuissé,09-sept-02,1897,7,5,3,26,9,8
d6015b66-879e-4241-91e2-3c402dfeffdc,Maconnais,FER,Chardonnay,Fuissé,09-sept-02,1942,8,25,2,95,23,53
f5cda11d-787d-4a30-89a6-cc307e52c352,Maconnais,VIN,Chardonnay,Fuissé,09-sept-02,1805,7,45,2,98,24,22
d2cb57c0-6166-4fa0-816b-aec51787eef2,Maconnais,AUF,Gamay,St.Amour,09-sept-02,1874,7,15,3,2,26,2
9f16cd63-bb9d-4907-bf46-d5d905527557,Maconnais,DUF,Gamay,St.Amour,09-sept-02,1805,7,5,2,97,25,6
36a83011-9509-4c63-9a95-bce2f79c3a56,Maconnais,LEB,Gamay,St.Amour,09-sept-02,1693,7,25,2,95,23,35
04aa8116-a8b3-4ce7-b039-3c9014057002,Maconnais,BRE,Chardonnay,Fuissé,12-sept-02,1919,7,55,3,4,25,41
7972d7da-2678-4d2e-9625-266be2a5e75d,Maconnais,BUR,Chardonnay,Fuissé,12-sept-02,1919,7,45,3,3,25,75
707de182-096f-4763-b1dd-27a5f9cba1be,Maconnais,FER,Chardonnay,Fuissé,12-sept-02,1988,8,5,3,1,23,38
0d0e655c-61d6-48f0-9b1b-76c81eab22a7,Maconnais,VIN,Chardonnay,Fuissé,12-sept-02,1897,7,35,3,3,25,8
38838c0d-9e8b-4638-85cd-4e60dbf16573,Maconnais,AUF,Gamay,St.Amour,12-sept-02,2033,7,5,3,3,28,83
93517506-91dd-4298-9242-7835b231fb1f,Maconnais,DUF,Gamay,St.Amour,12-sept-02,1851,7,25,3,25,53,9
2fae213b-2610-4234-a177-503e947919ef,Maconnais,LEB,Gamay,St.Amour,12-sept-02,1919,7,15,3,3,26,83
aef09869-cef1-4a37-919a-0022d811f1ac,Maconnais,BRE,Chardonnay,Fuissé,04-août-03,1317,12,5,2,77,10,53
906913ba-6b95-4964-b37b-49149db3135d,Maconnais,BUR,Chardonnay,Fuissé,04-août-03,1653,8,5,2,96,20,53
9e7c93bc-3a0d-4282-9ff7-a1edaab69744,Maconnais,FER,Chardonnay,Fuissé,04-août-03,1586,10,6,2,81,14,96
ec649cf2-59f6-4554-a5d3-57858f632b65,Maconnais,VIN,Chardonnay,Fuissé,04-août-03,1474,11,8,2,83,12,49
d0bb6548-f025-4634-8de9-99300e042290,Maconnais,AUF,Gamay,St.Amour,04-août-03,1609,9,9,2,83,16,25
83416261-c076-4ae8-85d3-87a489cd356a,Maconnais,DUF,Gamay,St.Amour,04-août-03,1609,9,1,2,76,17,68
9db38fd6-b39a-4f56-9d5b-c819da065c25,Maconnais,LEB,Gamay,St.Amour,04-août-03,1766,9,2,2,82,19,19
16eaec85-e6aa-4024-8e6f-02356567e485,Maconnais,BRE,Chardonnay,Fuissé,07-août-03,154,9,3,2,93,16,55
2f1e9ec4-442f-4b3e-9f67-bdcdd513ee0d,Maconnais,BUR,Chardonnay,Fuissé,07-août-03,188,6,4,3,1,29,37
ada75f2b-bfbd-4691-98ac-47743a27a018,Maconnais,FER,Chardonnay,Fuissé,07-août-03,187,7,7,2,98,24,28
9281d49a-7b44-4f3e-9b95-751a551bdf14,Maconnais,VIN,Chardonnay,Fuissé,07-août-03,167,9,6,2,96,17,39
f3dae672-9201-44fc-8a66-5adfed993277,Maconnais,AUF,Gamay,St.Amour,07-août-03,192,7,4,2,97,25,94
271addfb-aeaa-4f92-b330-26345290af35,Maconnais,DUF,Gamay,St.Amour,07-août-03,192,7,8,2,9,24,61
76f67695-3449-4908-8efc-5e58a972a011,Maconnais,LEB,Gamay,St.Amour,07-août-03,204,7,5,2,95,27,2
b57851ba-d385-4c69-ae2e-4fc24789517c,Maconnais,BRE,Chardonnay,Fuissé,11-août-03,181,7,4,3,7,24,45
41634db1-6eb7-4fdf-bbcd-df0b1b82c50d,Maconnais,BUR,Chardonnay,Fuissé,11-août-03,212,5,5,3,2,38,54
44225e4f-a616-48cb-aa20-6d4f64dd044d,Maconnais,FER,Chardonnay,Fuissé,11-août-03,215,6,7,3,9,32,8
45879f9f-abe1-409c-9c2f-5f0a023f5dca,Maconnais,VIN,Chardonnay,Fuissé,11-août-03,179,7,5,3,3,23,86
93bee1e5-4aa0-45f8-b2e8-526944734af5,Maconnais,AUF,Gamay,St.Amour,11-août-03,219,6,6,3,4,33,18
d489d6a4-a8a5-431d-9645-0310ed61e2d4,Maconnais,DUF,Gamay,St.Amour,11-août-03,235,6,4,2,99,36,71
f119793e-c891-4bed-a8e1-6bcd7b8177f9,Maconnais,LEB,Gamay,St.Amour,11-août-03,226,7,7,3,29,35,7
84de38db-5b9f-4226-adb7-7df800029733,Maconnais,BRE,Chardonnay,Fuissé,14-août-03,201,5,5,3,19,36,54
d29ccccc-7298-474f-9377-3af098185201,Maconnais,BUR,Chardonnay,Fuissé,14-août-03,235,4,3,35,58,75,13
4136be5a-ba75-4d9b-885a-e6d68e5f01ea,Maconnais,FER,Chardonnay,Fuissé,14-août-03,226,5,8,3,17,38,96
62491b5d-3c9f-4ed2-b131-d67f5eb1f7d4,Maconnais,VIN,Chardonnay,Fuissé,14-août-03,208,6,3,17,34,66,8
207931da-b334-483f-a533-2e61246bf41a,Maconnais,AUF,Gamay,St.Amour,14-août-03,256,5,8,3,19,44,13
4b19ae4b-a5df-44d2-be9a-ab88c3c0d2f7,Maconnais,DUF,Gamay,St.Amour,14-août-03,252,5,7,3,2,44,21
11cb15b1-7229-4e8e-8b00-9f31a04d370e,Maconnais,LEB,Gamay,St.Amour,14-août-03,254,5,6,3,13,45,35
3d99e658-ecc5-41c4-98b5-81c07939f970,Maconnais,BRE,Chardonnay,Fuissé,18-août-03,195,5,5,3,23,35,45
77b98a35-dc54-479d-91ae-930a5662e71b,Maconnais,BUR,Chardonnay,Fuissé,18-août-03,215,3,8,3,47,56,57
f3848b88-026c-42e1-852b-6413399ed9b4,Maconnais,FER,Chardonnay,Fuissé,18-août-03,217,5,4,3,23,40,18
9124ca22-d1da-497a-88b3-c20f37069a79,Maconnais,VIN,Chardonnay,Fuissé,18-août-03,198,4,8,3,27,41,25
f8bd2b6a-ae8b-4872-b7c0-2e9b722e49c8,Maconnais,AUF,Gamay,St.Amour,18-août-03,234,4,1,3,37,57,7
a14619ca-5c80-4734-abaa-37a32f68cdb4,Maconnais,DUF,Gamay,St.Amour,18-août-03,233,4,8,3,11,48,54
486916a3-b4d7-4f6d-8e43-952ee7bde472,Maconnais,LEB,Gamay,St.Amour,18-août-03,243,4,7,3,25,51,7
527a3826-a19f-465f-9725-5b81e92e0e79,Maconnais,BRE,Chardonnay,Fuissé,21-août-03,202,4,4,3,29,45,9
20242cb3-beff-4afe-8afa-f2759b08dc57,Maconnais,BUR,Chardonnay,Fuissé,21-août-03,205,3,7,3,47,55,4
13923913-8010-4286-a669-650192bdaf47,Maconnais,FER,Chardonnay,Fuissé,21-août-03,228,4,5,3,3,50,66
4be19bc5-d8a5-4b4a-b5b0-f3b74f64b8f9,Maconnais,VIN,Chardonnay,Fuissé,21-août-03,201,5,8,3,25,34,65
2d5fa315-bd5c-4532-944f-8cb53e9e854f,Maconnais,BRE,Chardonnay,Fuissé,16-août-04,49,21,6,2,59,2,26
d34106ba-dede-4355-864c-22648ce43900,Maconnais,BUR,Chardonnay,Fuissé,16-août-04,93,14,9,2,71,6,24
2b7232f6-730a-4604-a20e-0560c88675a6,Maconnais,FER,Chardonnay,Fuissé,16-août-04,87,17,3,2,64,5,2
7eae50c0-521e-4d1a-80c8-5beb1a4efd47,Maconnais,VIN,Chardonnay,Fuissé,16-août-04,70,20,8,2,6,3,36
a869285b-de39-4fa7-97c2-bb09e5c0728f,Maconnais,AUF,Gamay,St.Amour,16-août-04,105,11,7,2,75,8,97
18fe7084-5aca-455f-8632-737c914b8ac8,Maconnais,DUF,Gamay,St.Amour,16-août-04,105,12,3,2,66,8,53
822af600-3640-403c-a03f-959f279ad410,Maconnais,LEB,Gamay,St.Amour,16-août-04,101,12,6,2,69,8,1
b968a043-5cc4-41a4-af6d-7662606edbf9,Maconnais,BRE,Chardonnay,Fuissé,19-août-04,57,19,2,2,59,2,96
9fb9bf62-f4ee-4424-b8a5-3049e3274543,Maconnais,BUR,Chardonnay,Fuissé,19-août-04,82,14,7,2,68,5,57
7b8d4895-d17c-4214-93ba-9aeb29268c6a,Maconnais,FER,Chardonnay,Fuissé,19-août-04,87,15,3,2,65,5,68
ce43e091-5f90-4187-b900-8317be5760d3,Maconnais,VIN,Chardonnay,Fuissé,19-août-04,70,17,9,2,67,3,91
15e36b88-1b09-4abf-b878-ffa1784bed74,Maconnais,AUF,Gamay,St.Amour,19-août-04,107,10,6,2,78,10,9
cd058ce7-eb07-4add-bdc8-9d2051628cc8,Maconnais,DUF,Gamay,St.Amour,19-août-04,109,10,7,2,72,10,18
5bdcee80-2c5f-4d3b-a745-90146c60d240,Maconnais,LEB,Gamay,St.Amour,19-août-04,105,10,7,2,75,9,81
f19fad08-4132-46b4-8454-5f1a4a6d70f9,Maconnais,BRE,Chardonnay,Fuissé,23-août-04,78,17,7,2,62,4,4
4488e6eb-68d2-4304-8b67-91bb050e03df,Maconnais,BUR,Chardonnay,Fuissé,23-août-04,105,13,2,74,8,7,9
88275b83-9953-439f-89e8-cdac7525b4fe,Maconnais,FER,Chardonnay,Fuissé,23-août-04,103,13,6,2,71,7,57
c790a550-5606-482b-b808-e009d35ac4c2,Maconnais,VIN,Chardonnay,Fuissé,23-août-04,95,16,6,2,68,5,72
80ebb155-6b66-40b3-8725-62700b4f68c0,Maconnais,AUF,Gamay,St.Amour,23-août-04,118,9,2,2,8,12,82
93c15cc9-66e6-4161-ab08-9de1a5e08467,Maconnais,DUF,Gamay,St.Amour,23-août-04,118,9,9,2,75,11,91
ec070c43-81a9-4bb3-95cf-1076a535db92,Maconnais,LEB,Gamay,St.Amour,23-août-04,109,9,6,2,76,11,35
88047ae4-0494-4276-a472-c9f82760197b,Maconnais,BRE,Chardonnay,Fuissé,26-août-04,93,15,1,2,68,6,15
84c2a6ce-416e-47f2-abf4-6201bc85104f,Maconnais,BUR,Chardonnay,Fuissé,26-août-04,121,10,5,2,79,11,52
31b860a3-58b5-4f52-8cc0-8dd0e35a08c3,Maconnais,FER,Chardonnay,Fuissé,26-août-04,114,12,2,2,74,9,34
c522c577-5729-474c-8bcf-7c866a7d45e6,Maconnais,VIN,Chardonnay,Fuissé,26-août-04,105,13,9,2,74,7,55
a4cb7851-e085-4755-b871-53f5c661d9fc,Maconnais,AUF,Gamay,St.Amour,26-août-04,125,8,7,2,85,14,36
24681e20-3e2f-4691-991d-d57e4634828d,Maconnais,DUF,Gamay,St.Amour,26-août-04,136,8,8,2,77,15,45
e9dbcdbd-60a8-49c6-a70c-72340ff7babc,Maconnais,LEB,Gamay,St.Amour,26-août-04,123,9,6,2,82,12,81
0763ab99-6682-4f37-812c-41d8c4118993,Maconnais,BRE,Chardonnay,Fuissé,30-août-04,109,13,2,71,8,38,9
c5486684-0f65-47a2-9c9d-7f4cb024d807,Maconnais,BUR,Chardonnay,Fuissé,30-août-04,143,9,3,2,85,15,37
82fcc644-af8c-4e4f-9076-574dba09fefa,Maconnais,FER,Chardonnay,Fuissé,30-août-04,118,11,2,74,10,72,9
39a844cb-8382-41e4-b3a7-594c9541ee42,Maconnais,VIN,Chardonnay,Fuissé,30-août-04,118,12,8,2,78,9,21
76e2b800-7045-4cb0-9938-7c501ffcca6d,Maconnais,ADO,Gamay,St.Amour,30-août-04,132,9,2,2,74,14,34
3a23703e-73df-476c-bada-2091da24a0bc,Maconnais,AUF,Gamay,St.Amour,30-août-04,143,8,5,2,84,16,82
d6743847-317f-41ff-8c77-9392d4f539d6,Maconnais,DUF,Gamay,St.Amour,30-août-04,150,8,3,2,8,18,7
97955d09-d2e5-4e02-8e94-853b813d0e30,Maconnais,LEB,Gamay,St.Amour,30-août-04,125,9,2,83,13,88,9
a8c79c51-754e-4f4b-88ad-a8430ba6047c,Maconnais,BRE,Chardonnay,Fuissé,02-sept-04,125,12,6,2,73,9,92
7a5cfafe-055c-421e-8ef8-f2543b2ea81b,Maconnais,BUR,Chardonnay,Fuissé,02-sept-04,152,8,4,2,89,18,9
8b6b0046-ec96-4eaa-9e0d-a17d8ac1dd29,Maconnais,FER,Chardonnay,Fuissé,02-sept-04,143,9,8,2,83,14,59
29a894a0-b924-4af9-9ef4-272b78734e64,Maconnais,VIN,Chardonnay,Fuissé,02-sept-04,134,11,6,2,84,11,55
046dc34f-2ed6-49c9-9abe-8d754881b29a,Maconnais,ADO,Gamay,St.Amour,02-sept-04,125,9,2,76,13,88,10
a79ae23b-de7f-4479-93a1-0126732ebbf3,Maconnais,AUF,Gamay,St.Amour,02-sept-04,147,9,2,86,16,33,10
aae300c8-9b7a-4a50-af7c-687428dcd3ca,Maconnais,DUF,Gamay,St.Amour,02-sept-04,152,7,8,2,83,19,48
d135713d-8db9-4500-bc89-6a46cc604f10,Maconnais,LEB,Gamay,St.Amour,02-sept-04,145,8,1,2,88,17,9
16ab63bb-6b33-4b49-97e5-f6a5fac21bc6,Maconnais,BRE,Chardonnay,Fuissé,06-sept-04,147,9,9,2,83,14,84
b0838d05-23f9-4bf9-9743-ddd9106eadf9,Maconnais,BUR,Chardonnay,Fuissé,06-sept-04,152,7,7,2,93,19,74
85ba87af-9b52-49a5-b1b7-2f1c0820981c,Maconnais,FER,Chardonnay,Fuissé,06-sept-04,165,8,4,2,88,19,64
da442bfd-4195-4d82-bd36-bd39d15ac71b,Maconnais,VIN,Chardonnay,Fuissé,06-sept-04,156,9,2,91,17,33,8
a9b9212d-c5ac-4c4b-8c06-616e9e477e14,Maconnais,ADO,Gamay,St.Amour,06-sept-04,152,7,8,2,85,19,48
e12aaf80-ede6-4b40-b98e-017d2e27b82a,Maconnais,AUF,Gamay,St.Amour,06-sept-04,170,7,6,2,93,22,36
66b23194-b958-4b08-bb82-790f2890965d,Maconnais,DUF,Gamay,St.Amour,06-sept-04,170,7,1,2,92,23,94
30f94230-c09f-42d6-a151-ece11c694ec3,Maconnais,LEB,Gamay,St.Amour,06-sept-04,154,7,6,2,86,20,26
f49dd16d-cd64-4265-88e0-f647d4fa1ff6,Maconnais,BRE,Chardonnay,Fuissé,09-sept-04,152,9,7,2,86,15,67
817e5a29-0eb7-4243-b8c7-8fcd4a139a6f,Maconnais,BUR,Chardonnay,Fuissé,09-sept-04,168,6,8,3,24,7,9
6bdeda15-853f-4c05-8e5c-f8d140749752,Maconnais,FER,Chardonnay,Fuissé,09-sept-04,168,7,9,2,9,21,26
dd523248-5847-49b1-a94b-8ab9ca2cacdf,Maconnais,VIN,Chardonnay,Fuissé,09-sept-04,165,8,9,2,94,18,53
e2e19917-baec-4800-9d68-a1527a2c3608,Maconnais,ADO,Gamay,St.Amour,09-sept-04,159,7,5,2,86,21,2
af484fd4-e282-446e-af6d-6236816f900d,Maconnais,AUF,Gamay,St.Amour,09-sept-04,172,7,6,2,93,22,63
2b00d8e7-a0e9-4bfb-a1c5-75a461a4ac0e,Maconnais,DUF,Gamay,St.Amour,09-sept-04,186,6,7,2,94,27,76
ccb06f56-cce4-4a28-8a7f-d9bc130b1b34,Maconnais,LEB,Gamay,St.Amour,09-sept-04,165,7,8,2,92,21,15
6ed402e1-cfff-43d8-a717-cd469c3bb6df,Maconnais,BRE,Chardonnay,Fuissé,13-sept-04,181,8,4,2,91,21,54
9664dfaf-59df-4fda-9789-4ca63d1a436d,Maconnais,BUR,Chardonnay,Fuissé,13-sept-04,186,6,6,3,8,28,18
13078c87-6d4d-4d9f-9c8f-d2db74c63a22,Maconnais,FER,Chardonnay,Fuissé,13-sept-04,179,7,2,2,95,24,86
008265ea-c7dd-4e45-a4dc-3a6e5d31c2c6,Maconnais,VIN,Chardonnay,Fuissé,13-sept-04,174,7,7,3,3,22,59
04d3dc02-9852-452e-a816-51161c44a725,Maconnais,ADO,Gamay,St.Amour,13-sept-04,181,6,9,2,93,26,23
fa15bf17-82f5-4abd-a8fd-891e8cb09e09,Maconnais,AUF,Gamay,St.Amour,13-sept-04,177,6,8,2,95,26,2
6ac1275a-0e83-4393-a500-2ef5eb6dd2ce,Maconnais,DUF,Gamay,St.Amour,13-sept-04,181,6,5,2,96,27,84
aa851793-94da-4fcf-bee4-372cc74403ba,Maconnais,LEB,Gamay,St.Amour,13-sept-04,179,6,9,2,98,25,94
9a6bfc1e-4378-4f09-833c-521d1fd3d99b,Maconnais,BRE,Chardonnay,Fuissé,16-sept-04,172,8,2,91,21,5,9
9975e4f1-8426-4ee9-9a7b-e5d7511c7307,Maconnais,BUR,Chardonnay,Fuissé,16-sept-04,177,5,8,3,5,30,51
e24fda00-ac5d-4695-950b-c3ed297c2bfc,Maconnais,FER,Chardonnay,Fuissé,16-sept-04,188,7,2,2,94,26,11
27ea1251-bbfa-42d5-a44a-7f7d7d70f330,Maconnais,VIN,Chardonnay,Fuissé,16-sept-04,186,7,1,3,1,26,19
4ea06ad7-8ae6-4660-8abe-2f4780157c62,Maconnais,ADO,Gamay,St.Amour,16-sept-04,177,6,4,2,91,27,65
8194b9be-bd27-4ef0-bea8-c81a244d0bfb,Maconnais,AUF,Gamay,St.Amour,16-sept-04,197,6,3,2,95,31,26
dddce525-ac16-44bb-908d-c2595bd91314,Maconnais,DUF,Gamay,St.Amour,16-sept-04,191,6,1,2,96,31,31
2ba4d541-1c8a-45a2-9560-0023015b6d78,Maconnais,LEB,Gamay,St.Amour,16-sept-04,173,6,5,2,95,26,61
71602689-f1da-4e7d-9a30-64cfdc7afcc3,Maconnais,BRE,Chardonnay,Fuissé,15-août-05,105,17,9,2,67,5,86
39bb4782-7377-437b-8437-7e5bcdc6e882,Maconnais,BUR,Chardonnay,Fuissé,15-août-05,147,10,9,2,76,13,48
f55fb9e4-2528-4500-b8bc-856ccb5aab46,Maconnais,FER,Chardonnay,Fuissé,15-août-05,138,14,1,2,7,9,78
b114a474-e1c7-486d-8c5a-22cf31c78635,Maconnais,VIN,Chardonnay,Fuissé,15-août-05,127,15,8,2,69,8,3
49f79cc5-9413-4aea-a50e-2d5e07543967,Maconnais,ADO,Gamay,St.Amour,15-août-05,136,14,1,2,65,9,64
a988b998-7705-44ce-b715-4f88501d6741,Maconnais,AUF,Gamay,St.Amour,15-août-05,143,12,3,2,73,11,62
72b791e6-ecf2-4239-9055-1c2d29b7dede,Maconnais,DUF,Gamay,St.Amour,15-août-05,127,12,9,2,66,9,84
c5e556b6-c7a0-4f00-9fcf-ab79dd963370,Maconnais,LEB,Gamay,St.Amour,15-août-05,136,12,4,2,64,10,96
1d8680cc-2ec6-48a2-9508-4805557d8218,Maconnais,BRE,Chardonnay,Fuissé,18-août-05,125,15,5,2,68,8,6
5be1064c-4a91-4dd4-91c6-47797471174a,Maconnais,BUR,Chardonnay,Fuissé,18-août-05,156,9,5,2,78,16,42
1589ff1b-7a54-4bfb-b029-9f936561ce11,Maconnais,FER,Chardonnay,Fuissé,18-août-05,163,12,3,2,75,13,25
bc5d2139-2d34-4905-81d1-0d418374caa0,Maconnais,VIN,Chardonnay,Fuissé,18-août-05,143,14,2,2,7,10,7
5cefd39d-0f8a-44eb-84f0-bb9ea028e617,Maconnais,ADO,Gamay,St.Amour,18-août-05,147,12,7,2,67,11,57
6672ebcf-64ef-4fcf-bcef-73b7018aa327,Maconnais,AUF,Gamay,St.Amour,18-août-05,145,12,6,2,73,11,5
45e10556-6bb6-4c47-ab33-e160d345e969,Maconnais,DUF,Gamay,St.Amour,18-août-05,147,11,8,2,66,12,45
714ddd6f-afc8-4cd7-9a7a-82145def9d25,Maconnais,LEB,Gamay,St.Amour,18-août-05,141,12,2,66,11,75,10
cfb225ae-33f1-441d-bf61-d146468590fc,Maconnais,BRE,Chardonnay,Fuissé,22-août-05,141,12,5,2,72,11,28
1348355d-d4e9-4e92-9311-d7ab538e50fc,Maconnais,BUR,Chardonnay,Fuissé,22-août-05,163,8,1,2,82,20,12
f768c299-020b-4fef-b228-734cb5291f7d,Maconnais,FER,Chardonnay,Fuissé,22-août-05,174,9,8,2,8,17,75
1dc85ab8-9d9d-4d25-8e63-90e5cdb6d592,Maconnais,VIN,Chardonnay,Fuissé,22-août-05,161,11,2,2,74,14,37
fadf0031-5b48-4e48-b798-a6974647f2eb,Maconnais,ADO,Gamay,St.Amour,22-août-05,159,10,9,2,72,14,58
42bd1b07-c76e-4048-bc18-cf2a3b492426,Maconnais,AUF,Gamay,St.Amour,22-août-05,159,10,5,2,78,15,14
ad698bfa-eaef-4bd5-911a-a3694841c523,Maconnais,DUF,Gamay,St.Amour,22-août-05,147,11,5,2,68,12,78
30a1544f-42b5-4aea-8c62-412984ff08f7,Maconnais,LEB,Gamay,St.Amour,22-août-05,154,10,4,2,71,14,8
0619269a-fded-4ec4-ba2f-2f3864c32a02,Maconnais,BRE,Chardonnay,Fuissé,25-août-05,145,12,4,2,74,11,69
16605f17-6891-4ff2-ba18-4d303a705e8c,Maconnais,BUR,Chardonnay,Fuissé,25-août-05,181,7,4,2,82,24,45
b35fd8b1-b907-4fb7-992a-1b78b4aaa3d5,Maconnais,FER,Chardonnay,Fuissé,25-août-05,172,10,1,2,8,17,2
4646468d-7d73-45d6-8622-205336ed8fe3,Maconnais,VIN,Chardonnay,Fuissé,25-août-05,177,10,6,2,76,16,69
327175c6-f149-4886-a252-05a4ddd6b0fd,Maconnais,ADO,Gamay,St.Amour,25-août-05,165,10,1,2,73,16,33
cf32f49c-57ec-4ee9-b70c-08c17207771c,Maconnais,AUF,Gamay,St.Amour,25-août-05,152,10,3,2,77,14,75
1b2f20b0-bab7-4eea-8516-efb37c062452,Maconnais,DUF,Gamay,St.Amour,25-août-05,163,9,7,2,73,16,8
b6bfdeae-f342-4fd6-9f56-eb2b3e1c77c0,Maconnais,LEB,Gamay,St.Amour,25-août-05,147,10,2,2,69,14,41
8b80679d-1323-474f-8c47-793f49c0f0f3,Maconnais,BRE,Chardonnay,Fuissé,29-août-05,165,11,1,2,77,14,86
c77cc66b-12eb-4c9e-9213-9fd434dd75da,Maconnais,BUR,Chardonnay,Fuissé,29-août-05,192,7,1,2,84,27,4
506bbe25-d201-4bc7-aadb-34159ff6a25d,Maconnais,FER,Chardonnay,Fuissé,29-août-05,192,8,5,2,85,22,58
fa348715-3bd6-4b68-acaa-436c8a156119,Maconnais,VIN,Chardonnay,Fuissé,29-août-05,183,9,8,2,81,18,67
b53d55fe-282c-4677-9ec1-8c45c862417a,Maconnais,ADO,Gamay,St.Amour,29-août-05,174,9,3,2,78,18,7
c4a07210-a6b3-4e09-a182-100869c3fb0b,Maconnais,AUF,Gamay,St.Amour,29-août-05,177,8,8,2,83,20,11
427cc804-4454-4a65-ae51-2b906abd9de0,Maconnais,DUF,Gamay,St.Amour,29-août-05,168,9,2,76,18,66,10
eabaa33e-6c4a-411d-9de8-c374d45332ed,Maconnais,LEB,Gamay,St.Amour,29-août-05,172,8,7,2,78,19,77
ac09c10e-18fb-4f27-a933-9a6904820348,Maconnais,BRE,Chardonnay,Fuissé,01-sept-05,186,9,7,2,84,19,17
8f99fd01-6e0f-49a9-b43d-494c61f73919,Maconnais,BUR,Chardonnay,Fuissé,01-sept-05,208,6,4,2,93,32,5
b6dea4be-ee5d-4526-9c0f-397138508ebc,Maconnais,FER,Chardonnay,Fuissé,01-sept-05,206,8,7,2,85,23,67
94dc0cf2-b41a-4fc6-bd52-b9aa3d1e1893,Maconnais,VIN,Chardonnay,Fuissé,01-sept-05,199,8,8,2,86,22,61
ed66ae84-7b56-4c01-9033-5ddfc8a9e6e3,Maconnais,ADO,Gamay,St.Amour,01-sept-05,201,7,8,2,86,25,76
63c42903-79e3-4e95-a5e1-bf918f5c10fc,Maconnais,AUF,Gamay,St.Amour,01-sept-05,195,8,2,2,87,23,78
eb0041c5-e294-4791-9983-f024bb6cfe75,Maconnais,DUF,Gamay,St.Amour,01-sept-05,190,8,5,2,81,22,35
65819421-780f-44f0-a14d-69b880962adc,Maconnais,LEB,Gamay,St.Amour,01-sept-05,188,8,2,2,8,22,92
dce127ba-b21c-413d-9652-039222419431,Maconnais,BRE,Chardonnay,Fuissé,05-sept-05,197,8,2,86,24,62,10
7ba655e1-fee1-4f83-81cd-ebb180ff8bd4,Maconnais,BUR,Chardonnay,Fuissé,05-sept-05,219,5,7,2,93,38,42
00666bc9-d0f1-4245-9191-9ce0062bcd3f,Maconnais,FER,Chardonnay,Fuissé,05-sept-05,210,7,8,2,86,26,92
0a24c24a-7a93-4e73-9cfc-d2bbbe1c08cf,Maconnais,VIN,Chardonnay,Fuissé,05-sept-05,210,7,7,2,86,27,27
00745736-6897-41a8-9d15-45a9041ef943,Maconnais,ADO,Gamay,St.Amour,05-sept-05,210,7,4,2,87,28,37
627a5be7-d176-491d-8a79-a493185e83d6,Maconnais,AUF,Gamay,St.Amour,05-sept-05,212,7,6,2,87,27,89
ce149d53-5a5d-46bf-9453-2edd3999c164,Maconnais,DUF,Gamay,St.Amour,05-sept-05,210,8,1,2,84,25,92
c9a6a897-486c-4363-9cf5-e8ff9e988a3a,Maconnais,LEB,Gamay,St.Amour,05-sept-05,208,8,1,2,84,25,67
92530df7-19a4-4031-b2a1-2eb4fe7c53f1,Maconnais,BRE,Chardonnay,Fuissé,08-sept-05,195,7,6,2,86,25,65
aa161574-73ca-4d3b-a8de-f389c9bfa891,Maconnais,BUR,Chardonnay,Fuissé,08-sept-05,215,5,2,95,43,8,9
a2c1c99d-5100-41e9-86b5-fcd8d94ad266,Maconnais,FER,Chardonnay,Fuissé,08-sept-05,210,7,1,2,88,29,57
9554aaa2-7fc2-4051-82db-f601b2e34195,Maconnais,VIN,Chardonnay,Fuissé,08-sept-05,212,7,2,2,88,29,44
